"B=Meth_gnaphalii" "B=Meth_brachythecii" "B=Meth_thuringiense" "B=Meth_haplocladii" "B=Meth_organophilum" "B=Meth_suomiense" "B=Meth_salsuginis" "B=Meth_sp_038" "B=Meth_rhodinum" "B=Meth_zatmanii" "B=Meth_sp_035" "B=Meth_sp_036" "B=Meth_sp_037" "B=Meth_extorquens" "B=Meth_sp_040" "B=Meth_thiocyanatum" "B=Meth_podarium" "B=Meth_rhodesianum" "B=Meth_sp_041" "B=Meth_aminovorans" "B=Meth_sp_039" "A=Meth_jeotgali" "A=Meth_planium" "A=Meth_soli" "A=Meth_oxalidis" "A=Meth_durans" "A=Meth_segetis" "A=Meth_trifolii" "A=Meth_cerastii" "A=Meth_sp_018" "A=Meth_dankookense" "A=Meth_symbioticum" "A=Meth_radiodurans" "A=Meth_gregans" "A=Meth_hispanicum" "A=Meth_aerolatum" "A=Meth_sp_034" "A=Meth_persicinum" "A=Meth_komagatae" "A=Meth_sp_033" "A=Meth_mesophilicum" "A=Meth_sp_032" "A=Meth_brachiatum" "A=Meth_sp_024" "A=Meth_sp_026" "A=Meth_sp_030" "A=Meth_sp_029" "A=Meth_pseudosasicola" "A=Meth_sp_022" "A=Meth_sp_027" "A=Meth_sp_021" "A=Meth_sp_023" "A=Meth_sp_019" "A=Meth_phyllostachyos" "A=Meth_sp_020" "A=Meth_longum" "A=Meth_sp_025" "A=Meth_tardum" "A=Meth_sp_031" "A=Meth_fujisawaense" "A=Meth_radiotolerans" "A=Meth_sp_028" "D=Meth_iners" "D=Meth_sp_017" "D=Meth_marchantiae" "D=Meth_sp_013" "D=Meth_sp_016" "D=Meth_sp_012" "D=Meth_sp_014" "D=Meth_bullatum" "D=Meth_sp_015" "D=Meth_sp_001" "D=Meth_adhaesivum" "D=Meth_gossipiicola" "D=Meth_sp_007" "D=Meth_sp_011" "D=Meth_sp_004" "D=Meth_sp_002" "D=Meth_goesingense" "D=Meth_sp_003" "D=Meth_sp_009" "D=Meth_sp_005" "D=Meth_sp_006" "D=Meth_sp_008" "D=Meth_sp_010" "C=Meth_isbiliense" "C=Meth_nodulans" "C=Meth_sp_044" "C=Meth_oryzihabitans" "C=Meth_crusticola" "C=Meth_variabile" "C=Meth_nonmethylotrophicum" "C=Meth_aquaticum" "C=Meth_tarhaniae" "C=Meth_frigidaeris" "C=Meth_currus" "C=Meth_sp_043" "C=Meth_sp_042" "C=Meth_terricola" "C=Meth_sp_045" "C=Meth_platani" "C=Meth_terrae" "C=Meth_ajmalii" "C=Meth_indicum" "Microvirga=Micr_sp_001" "Microvirga=Micr_sp_005" "Microvirga=Micr_sp_003" "Microvirga=Micr_aerophila" "Microvirga=Micr_subterranea" "Microvirga=Micr_makkahensis" "Microvirga=Micr_guangxiensis" "Microvirga=Micr_sp_006" "Microvirga=Micr_vignae" "Microvirga=Micr_flocculans" "Microvirga=Micr_sp_008" "Microvirga=Micr_lupini" "Microvirga=Micr_sp_002" "Microvirga=Micr_tunisiensis" "Microvirga=Micr_sp_004" "Microvirga=Micr_sp_007" "Microvirga=Micr_lotononidis" "Microvirga=Micr_ossetica" "Enterovirga=Ente_rhinocerotis" "Enterovirga=Ente_sp_001"
"D=Meth_sp_014" 0.242447669318795 0.213092172424806 0.235780657011093 0.251055576305282 0.229672559969783 0.215661629447718 0.220078558921652 0.206771861905723 0.221442929410143 0.240892767454662 0.22534491307228 0.226840666504148 0.236612359179518 0.263388567055622 0.239011798399495 0.248044098692337 0.281337671789737 0.248265301076553 0.243720714828974 0.231251293242743 0.244054701156357 0.251042158059729 0.203857634301893 0.22844204551538 0.230654110794457 0.25178884424884 0.236636270564193 0.230263946559121 0.209995364586863 0.211243539103947 0.232417751269964 0.243483441981319 0.223867868139418 0.245627678404719 0.252270859678152 0.237195564088883 0.238406847121096 0.252360767641869 0.235566589857686 0.222513925383185 0.248142308212317 0.250728715155956 0.243216942394827 0.253960140538826 0.269749161679445 0.240156450033566 0.262273082693466 0.256116140323316 0.243650302296821 0.257311942809672 0.260723317962617 0.271921740842263 0.256451853032117 0.23610971504877 0.261906973097165 0.272101978554884 0.279084014813442 0.269977637682252 0.265024377909033 0.249906072577495 0.269981642421342 0.260686301064661 0.231580177407771 0.22201267813742 0.165775901123043 0.157655467271573 0.138720182989093 0.120058288692011 0 0.133009083571137 0.130552555422643 0.209925780468264 0.206433988212224 0.217221436929075 0.203475570585466 0.204135381501256 0.191462449566511 0.201803033653575 0.199209798957232 0.180251442258262 0.186984668167238 0.190131698658684 0.186890839304657 0.186157015307045 0.185767673300934 0.311971761551195 0.374731362527256 0.33650684269627 0.298479059789749 0.337650376543174 0.348637708145517 0.322906251796355 0.333852286912424 0.339079150953617 0.359498358278333 0.321025149932523 0.296474978980262 0.318155254323241 0.315477260027237 0.32133668991253 0.313645196197814 0.294595596344512 0.301698893787709 0.301620503295146 0.41649983813828 0.418961195383585 0.419657499674487 0.415750099699326 0.393644032435029 0.397566010441339 0.410781210084911 0.415206949881947 0.413199145125196 0.415269365732459 0.398035223480716 0.402268126700734 0.39893107574734 0.431767139842813 0.413842581257918 0.392955330434515 0.411843637111282 0.440832149219763 0.373288708119441 0.370840332948606
"D=Meth_bullatum" 0.206438888546764 0.218534011371793 0.201266195044211 0.208348470057948 0.209232546065518 0.204932005030847 0.219261916788309 0.195089959493383 0.211234526361813 0.245432305910837 0.213294841540427 0.227946112875355 0.235413775168984 0.262192689504822 0.23654375968215 0.251715697396662 0.280074590703395 0.249624092517484 0.24752789117236 0.231822432903279 0.245211384716094 0.21847975121042 0.208537717135943 0.231759440000061 0.233898070145562 0.253692344762384 0.218909362799656 0.225978008449861 0.200310079453938 0.217832193816737 0.232795074891164 0.250810861294166 0.215165670887572 0.243728685804569 0.253831557415691 0.213024523738469 0.238213323388335 0.24231734736582 0.240991243932407 0.235798408561459 0.252634782893814 0.25303139380963 0.24784086031383 0.26520233425953 0.278585507099601 0.247728206924588 0.271460107082916 0.263281583876015 0.253978849785684 0.266574604651943 0.274109697341351 0.284608676699493 0.26437263843105 0.238436712310227 0.274075417927417 0.278863125719444 0.282136083025365 0.27394858803415 0.26980958023663 0.256042163716426 0.273648135026375 0.265792310207904 0.211984246995692 0.18120004492369 0.12287398109012 0.114957721632992 0.103554623668166 0.0962856116948062 0.133009083571137 0.0506672431698972 0.0650902957657389 0.17067848470561 0.1696152181765 0.17783219706017 0.16114593308999 0.159501443562154 0.171997458451361 0.183131397008818 0.199968501769244 0.183763556093084 0.149969968766838 0.151747247918071 0.15319076999455 0.150878000425237 0.174858380841675 0.322786122008986 0.37818056903421 0.336836354354862 0.30047750010199 0.342250087979617 0.356702715508227 0.323652550653702 0.337658286759851 0.339492043967377 0.359422115474048 0.329392377286824 0.295565639821565 0.319549029234717 0.317749608600321 0.330502458352898 0.318641305515769 0.293992553777379 0.305426543109905 0.301620968880172 0.393116074702819 0.391784561272549 0.39171456596932 0.422293214067434 0.386723594237864 0.397299564202005 0.391414200909569 0.419942749223983 0.423729876409624 0.387257625169741 0.378676658515969 0.383812006774932 0.397639715327149 0.436326569588766 0.416597115575409 0.388791251775007 0.41203632318392 0.441400584233158 0.365423364366751 0.363421278292415
"D=Meth_sp_015" 0.19185584653697 0.216294824653003 0.186721531337241 0.194526641089907 0.205813847450199 0.20754175154306 0.22155966676503 0.198147954970766 0.211659046338768 0.246026936194047 0.215464583272179 0.22646541229447 0.236628842068349 0.263948249704134 0.239186106832341 0.253095524265722 0.279384840186788 0.250993721112483 0.249008566119728 0.232899935457379 0.24741032030829 0.200992917557603 0.204581121118868 0.233938981572605 0.23531873641941 0.252192126782136 0.22026167184109 0.224946238095049 0.199776755386598 0.216826745499422 0.233957714208305 0.247588105888209 0.212666544348163 0.240850275501069 0.250890425002625 0.206305802607687 0.2346330731559 0.24185545830118 0.240143822279041 0.233418835151643 0.251314781837508 0.252882984148159 0.245919731720442 0.264631480908268 0.27478220070828 0.246143570696325 0.269791811711036 0.260635668448075 0.254247338213029 0.265155337259972 0.271967766232099 0.282869710437674 0.261651468377028 0.236451556117861 0.274366612599057 0.277991343819465 0.28169375032106 0.271185863771993 0.268132898919302 0.255499021166246 0.272256118729621 0.264988111434134 0.214586069065714 0.162638689847379 0.110850768765471 0.10837337948986 0.104247067865832 0.0983566367107555 0.130552555422643 0.0650902957657389 0 0.169082040614432 0.161122778154381 0.158840672123221 0.143421985497719 0.140024110922572 0.171297317911707 0.184994909061107 0.201177705136643 0.185854971232717 0.148317725323078 0.147570304860326 0.152333941752271 0.150337459536559 0.176500714695952 0.322110616722024 0.375583587898253 0.335557812800908 0.298648595199372 0.339028662306677 0.352691113421999 0.317592848306859 0.338730930678789 0.338525501636312 0.357362667359998 0.327155831355268 0.293601684834565 0.316595983227373 0.316251030898891 0.329454314968691 0.319045441163146 0.291841316090523 0.304397748192762 0.30164511057908 0.384347873709997 0.380281208488827 0.381300942771827 0.421512191334159 0.389107079322478 0.398580636926505 0.390131423699313 0.421521851434982 0.423469433845247 0.375591755958611 0.379431679840714 0.382150352422987 0.398758964030789 0.437458890683472 0.41534291221893 0.393568659005759 0.412760767725727 0.442442409398369 0.364778826725408 0.360491761218074
"D=Meth_sp_001" 0.208638654021816 0.219465296586717 0.194585265096556 0.193636926507001 0.216151130743273 0.221562426151858 0.236348779700088 0.210659546788349 0.231415632814707 0.259840644762612 0.229612465975179 0.243895171518918 0.241214711112467 0.277861253828632 0.246655864527199 0.270690977563412 0.289484254039989 0.263826016537637 0.260808404761026 0.24273353485986 0.26173131972047 0.212716331339299 0.214332515040093 0.236748614017988 0.233041740703012 0.245234961334289 0.215504683079707 0.218049900890528 0.19189058900462 0.212959227496757 0.240555396526943 0.248899022120474 0.21526015250198 0.248386257293035 0.256649632626859 0.206744510864023 0.224130203847753 0.226871696258766 0.237337582222344 0.23840717002596 0.249840022967554 0.246304514268038 0.247889736829264 0.261881374671128 0.264220298194156 0.240846066751191 0.26946976192096 0.258876579041755 0.253674052767994 0.263793808274595 0.276073373475109 0.28194133650059 0.259493988448622 0.235646564737046 0.269220012479934 0.273713121955967 0.276763318707265 0.273503565811846 0.273117348014049 0.256420675047438 0.279529390307824 0.272522802379683 0.22749617118913 0.18640832414099 0.173568388063112 0.168289387969326 0.184063843395641 0.180650965008166 0.209925780468264 0.17067848470561 0.169082040614432 0 0.168859126503087 0.18305168413624 0.163472493370157 0.165086470082905 0.173006559561519 0.189688329148985 0.217481870911205 0.199093888253587 0.167605324985567 0.168093355048948 0.172979687674721 0.169013487346407 0.191064346737336 0.335597687438924 0.374468232525138 0.341291564037246 0.304429309793829 0.349503607771644 0.3607342086043 0.330042643523043 0.34663259999776 0.348913611958424 0.377406407588175 0.336515195008551 0.305219736815524 0.330353613192097 0.33141710657276 0.33353722142062 0.323219829776894 0.30480644263805 0.311689592199289 0.31577596295274 0.391155756497107 0.388690391821747 0.385949848760151 0.427513819570756 0.383514850440787 0.40018057686027 0.398555117543398 0.422810558499274 0.42429026750048 0.390687318584524 0.379125566052357 0.382431511523664 0.397917556298176 0.436911135536495 0.413315641905547 0.387902805708773 0.419012169858657 0.445597448494167 0.375416855964245 0.359063795561374
"D=Meth_adhaesivum" 0.209070294772496 0.232302770785922 0.190240101411078 0.197409732001438 0.216123320709948 0.210334554376857 0.22357919592127 0.210479921246307 0.222326220360252 0.24590616146382 0.220836949893157 0.237059186679646 0.2401255446453 0.268817389165194 0.248332353146979 0.260367755833915 0.287352094364762 0.257251508002557 0.256214734111851 0.237994434566222 0.256405779843865 0.218247054944049 0.218780871341272 0.233864292342241 0.229129164819086 0.24657324501986 0.219525369765467 0.227018231549046 0.1987070159887 0.217761376692111 0.239676636353429 0.252454770397417 0.205223235341083 0.229398540201205 0.240508154681668 0.208247099581608 0.226201207425818 0.236328916254318 0.232325980817295 0.234431683980131 0.253007501747516 0.257469124230769 0.25147809758452 0.268800408623139 0.278411916113665 0.2481864298267 0.276606977424505 0.263114281462211 0.256556085153627 0.271475389236922 0.280503389687002 0.284846572316066 0.26786421244341 0.241594941826165 0.272660881009073 0.273056161892073 0.283949081078047 0.273514326609164 0.275534957206815 0.261415935124017 0.277786687893813 0.274744202854438 0.211057626746365 0.177785678017102 0.164425314546054 0.162498390735376 0.178004636399228 0.177645508700183 0.206433988212224 0.1696152181765 0.161122778154381 0.168859126503087 0 0.134997543025631 0.126081694260918 0.125644581866415 0.142722278788651 0.174163699988424 0.194527085467639 0.182694107389006 0.157009203360585 0.156465069153399 0.156344421500288 0.150089519263938 0.175652602432382 0.327576014059635 0.381548688149466 0.344630054517291 0.317322206627818 0.358611364164231 0.353291989350656 0.327198293714163 0.344526383179684 0.344028681239801 0.369086849792279 0.331648704572948 0.303401844727233 0.328088806945286 0.325278669682741 0.3325154696638 0.321525250022435 0.30233080165915 0.30834809656127 0.314426818320026 0.394493572373533 0.396134940434706 0.392172543286302 0.428213723850792 0.394480791028164 0.407429246585394 0.406100640745035 0.430172331513012 0.429274511219448 0.398990476176652 0.38784458576782 0.390696158118332 0.404047512523988 0.446944008587939 0.424420788222591 0.395695456034374 0.424429098434257 0.449665806192317 0.382513664623937 0.363414416577446
"D=Meth_gossipiicola" 0.199359822661452 0.239791044353229 0.184066924249991 0.172565221776894 0.222623496427424 0.21289105882364 0.22067133498902 0.211868029218038 0.225656628306339 0.247740267757271 0.220881180999984 0.234117742402821 0.240628792258118 0.274159668584595 0.24843893091499 0.263716281468997 0.289990775810073 0.259925502194945 0.260061965365524 0.239370156209022 0.264571794273376 0.191969065711727 0.227689621997729 0.244962508459429 0.236735467465501 0.25496708800748 0.222231361114334 0.243784642614013 0.210068335015761 0.235273554049011 0.246855406586461 0.259221837844627 0.222285872635802 0.249312011064912 0.253638785534236 0.214858854553677 0.238745167539743 0.244297832171484 0.244191050913963 0.250897533746599 0.270584282057479 0.273130229917509 0.262657998804381 0.284068751578288 0.293269151887596 0.263619615746114 0.293865590532087 0.278630555310874 0.271645120863622 0.285481299620604 0.293743181584464 0.302286761013537 0.266647806068446 0.247954775348165 0.289916026407764 0.287777675443117 0.300646842767242 0.288662179005155 0.294699977470893 0.271463643283035 0.28925768442411 0.28858848492155 0.22438669358639 0.162059551669699 0.173862322927022 0.175799995090408 0.189931115899514 0.197751592508087 0.217221436929075 0.17783219706017 0.158840672123221 0.18305168413624 0.134997543025631 0 0.132082981817804 0.131668882289599 0.174504729735997 0.199097270006277 0.216524587937034 0.203685989068874 0.168047200826308 0.169341404658936 0.179508434503663 0.169924387828356 0.199518892663481 0.334710281114008 0.38333826152172 0.349994533828357 0.316630400615907 0.364048357634639 0.360492403801159 0.338213439692086 0.341891894070247 0.346887675121512 0.375572089577934 0.333483578403343 0.308601175450797 0.329351281720346 0.328937095154373 0.328642112800859 0.322830270657552 0.302859921629561 0.305814688573304 0.310933744738479 0.390200919511561 0.374696959400205 0.371741631214181 0.434422276126103 0.394162114819003 0.405308298420604 0.403837249858409 0.425839563417857 0.428289003273058 0.378979635327175 0.381364153032541 0.390939498595562 0.405460103517803 0.447305971617712 0.422101198872061 0.39236651158615 0.428143298040513 0.450184876340374 0.385164671346729 0.36604624873098
"D=Meth_sp_007" 0.191791294706143 0.22895969132029 0.181808464992087 0.187316005224932 0.218329299813591 0.205180932411584 0.222870422420764 0.196450860602377 0.21613997134804 0.24616263769383 0.206296846533786 0.221922168614896 0.225524514891693 0.257601718702745 0.233620376965494 0.253923699784982 0.279726754550632 0.249090549918986 0.242085614193988 0.226649301110837 0.244753868570611 0.205832885610462 0.212325385740639 0.228362955728907 0.220404234659528 0.240992666330144 0.20348281916721 0.218986017263089 0.189722543755857 0.214867449137579 0.231503759029991 0.245721464868388 0.205196244829973 0.231622642769627 0.242039095633761 0.209678495992637 0.226205475650078 0.238465425064336 0.239116770565103 0.239118105015715 0.254279927563209 0.254052544312759 0.248350050124134 0.26741036814251 0.274924601364802 0.248437885264796 0.276207996728485 0.265388185511724 0.25654200686072 0.270814577209119 0.279137268028157 0.288665679701372 0.262865328323175 0.239498447167718 0.275797882845967 0.271155827211549 0.282161936114443 0.271825309060366 0.273757645996683 0.261286611451152 0.276333891533639 0.274216673647684 0.205683705296665 0.159326379729011 0.160810560687274 0.162445304406531 0.167957058911085 0.174180660253476 0.203475570585466 0.16114593308999 0.143421985497719 0.163472493370157 0.126081694260918 0.132082981817804 0.0285072957396301 0.106740595602718 0.141865846076508 0.174227291119443 0.196084748844539 0.179473417960663 0.145039308780744 0.140148487443807 0.153785364368669 0.14859776175493 0.172123685367891 0.327663030818174 0.381661998923991 0.340572147944692 0.307163179608905 0.34922872989483 0.350469314282591 0.324442989731603 0.346660295976504 0.335226082865268 0.361508424958047 0.330904784635898 0.296813331891896 0.323768364627438 0.324408292122923 0.332687652787706 0.317832126129246 0.295816117685902 0.306156683549653 0.308780543166408 0.382379886861483 0.379092231116435 0.376231778633157 0.423632000018474 0.387954691837726 0.396200171286309 0.396086249662852 0.421337817644673 0.424505836057386 0.383276332419304 0.377890933519471 0.379985102180073 0.39559804550482 0.440585061711498 0.41637901136627 0.389940071167178 0.418311630803575 0.442127192499172 0.372373945340275 0.356964694846903
"D=Meth_sp_011" 0.196303091766677 0.230463759022809 0.1760968366164 0.181823954534189 0.221035084435699 0.208993168160027 0.224668136877131 0.202277486718497 0.215516010530641 0.244906629506237 0.21097095955203 0.225956439536531 0.231751998786218 0.263975434263797 0.242697641830655 0.255428174828412 0.27957854979456 0.256049748760598 0.251535508311407 0.229782698946457 0.247507109527538 0.204903559622015 0.210568260304499 0.22576640374649 0.223219680749497 0.243859908069116 0.211659355294527 0.213376126285161 0.190738708504488 0.216186127959679 0.2309981166851 0.247479329057385 0.207138022064852 0.230582101341326 0.238278928961444 0.211578745068068 0.23143923097206 0.239153378703966 0.239769767214555 0.235724357894356 0.248107138175753 0.251002496912164 0.246966320061803 0.265524346552536 0.274107170579274 0.243649964492601 0.274729853830402 0.265458062827411 0.256217254454793 0.26636639854427 0.276649199747713 0.283983838467504 0.261669299522505 0.238630837616248 0.27296931856848 0.270653553548641 0.283052134919792 0.272175614321464 0.273674534549989 0.260438241043063 0.273891609506053 0.271059044214288 0.213351159326536 0.160861907559731 0.160555474549396 0.163261866022601 0.17190076792679 0.177537254540435 0.204135381501256 0.159501443562154 0.140024110922572 0.165086470082905 0.125644581866415 0.131668882289599 0.106740595602718 0.0251520266829755 0.130491499051029 0.170381390514087 0.197671936951575 0.177505565923761 0.148131669180445 0.141829867348586 0.152367088527176 0.148173710990101 0.170678854779708 0.326886619423243 0.38037279718138 0.340096677156164 0.3069324721025 0.352992611076704 0.355209596874959 0.331724750151708 0.346288784841698 0.343053559116965 0.367229549062226 0.327983798469247 0.298156017074226 0.321336466206168 0.326801127048072 0.328112018148605 0.319273256977982 0.295042988430043 0.306148471455528 0.307282477326819 0.387729035484242 0.382686715028662 0.381932905622289 0.427619805487705 0.390387698910543 0.400677114466982 0.397860054082009 0.426257770281225 0.427160944820974 0.38418909356676 0.381017447585086 0.385435303781717 0.399709674589256 0.442930153528433 0.419155218732314 0.394326721354526 0.419834976537794 0.443245708718128 0.37430114435155 0.36440836191382
"D=Meth_sp_004" 0.229328321394664 0.21484202006015 0.211159278970757 0.224151259709877 0.213898751787736 0.203311662546695 0.221785369140232 0.203821177990723 0.211677944518665 0.245973100472306 0.212712288318153 0.22627795738941 0.231144954896497 0.265316632498961 0.234953956890403 0.252005455454832 0.286472713800956 0.25387489121661 0.250620428790577 0.234098039960301 0.25001672054792 0.23890875585351 0.200234451784491 0.22181035091703 0.228926244647041 0.249311478580817 0.208080891955118 0.205047683882295 0.190237287783542 0.208985494254069 0.227444960869861 0.242538392995903 0.200657668409735 0.221334845348186 0.239556787431904 0.217069894473302 0.214911548276956 0.235400290463667 0.233997577861187 0.226966838541206 0.244538066683561 0.248755299226341 0.243591382674256 0.251298195396453 0.260948668071002 0.240395264635878 0.260646518712635 0.252846561210067 0.24545806344442 0.259885201432614 0.270370596643692 0.272875396620467 0.254843819014654 0.231919882086207 0.266332169193521 0.263673673441252 0.26933939809092 0.26847416246459 0.265673257381371 0.25209555061754 0.269457891518715 0.263600688105932 0.207595321061966 0.198883853167202 0.181905809137944 0.175937108004945 0.170442064954173 0.168212128768606 0.191462449566511 0.171997458451361 0.171297317911707 0.173006559561519 0.142722278788651 0.174504729735997 0.141865846076508 0.130491499051029 0 0.149596544399496 0.1773438681111 0.161691783003267 0.159424735824912 0.15642146578043 0.15224740644726 0.152829955377827 0.167009845099157 0.320831631072413 0.374077878663664 0.335602429499105 0.298582278764041 0.339494599847338 0.346329532180981 0.325785881464294 0.340891844394297 0.331189827938786 0.361679817452794 0.329182290653357 0.292196486619121 0.319649629012811 0.314561623810743 0.328448594045857 0.311510604525751 0.290086070025635 0.299220749422254 0.302901982957027 0.403078122575204 0.404636679641586 0.401179228608527 0.424611639474822 0.388510579366844 0.400970146361758 0.408997555753127 0.424505218000039 0.426093408986873 0.406805363643112 0.388829209026091 0.389040387724944 0.397291303425293 0.442352641780152 0.419820521223014 0.389586358723355 0.417398957506634 0.44190773787738 0.369428183514092 0.363006433121707
"D=Meth_sp_002" 0.226002443237318 0.216040723516279 0.2212470114014 0.222352644408008 0.216853388200663 0.215640082281486 0.223577869525129 0.210268054254126 0.21640621840673 0.254846645777375 0.219319543452672 0.233296584310502 0.241920882783957 0.272569384923715 0.245307540661209 0.264230406407862 0.286767462921508 0.265345094080288 0.258876735068652 0.241739942005195 0.25528130181351 0.242072124120925 0.204014858015052 0.215159206870485 0.223282481504029 0.245025383613988 0.204399711183783 0.20787067843306 0.186646051696184 0.209071206831559 0.210714039420084 0.228894554710585 0.200295489564107 0.220580512493228 0.234846949718097 0.212755381517132 0.214753286970674 0.222378304884071 0.221596046729108 0.221045051599706 0.235495073585185 0.242752522918632 0.236901120898325 0.245063189518592 0.259446371234426 0.236281906154163 0.257665302952767 0.250858433878395 0.242880689211761 0.248927281589917 0.261574759842921 0.264776389746665 0.249054785969267 0.2252889240708 0.255750336497164 0.253287798816075 0.26693721057136 0.258786685353135 0.258760062634236 0.249466556132003 0.263595584993199 0.25438797538325 0.213524052285661 0.198625708517476 0.198473019800951 0.187662816585171 0.183681609040412 0.183305639246722 0.201803033653575 0.183131397008818 0.184994909061107 0.189688329148985 0.174163699988424 0.199097270006277 0.174227291119443 0.170381390514087 0.149596544399496 0 0.157687128989642 0.152730592953545 0.144836288633493 0.1280641158982 0.133190904695925 0.135758255790972 0.15024270915849 0.316083155454361 0.364191381068075 0.325641598978119 0.295025623660062 0.33248717678469 0.344991113935715 0.322248999542559 0.3367185566876 0.328447443103388 0.355207804860461 0.3192806704229 0.285369518020001 0.311881272670306 0.314440482419432 0.318968060679053 0.298223528030566 0.278927786556426 0.296477188741781 0.294935879208112 0.402908864092604 0.402403025597717 0.404281510088717 0.419384013224899 0.388062145602188 0.394109274714911 0.406379652627665 0.42333036151736 0.423259155873232 0.405444942826538 0.389239122136428 0.388395335765993 0.398434285104409 0.435216524247353 0.415450078758884 0.38661745227824 0.417393505342654 0.447253547580599 0.373699401093647 0.364766806218888
"D=Meth_goesingense" 0.250245668759327 0.220469906707663 0.247842297563038 0.249313284594986 0.237533509928633 0.215340289079149 0.222404766114568 0.211827216334556 0.221140001426834 0.249844452130001 0.226895137968864 0.23724346222734 0.24184466713732 0.266618705520567 0.246954141800363 0.257310587019595 0.281523830301384 0.253844702339475 0.251085499750489 0.236165857837118 0.256848329795594 0.254327524522254 0.197712467476041 0.219089925489972 0.227541086462337 0.251709530429221 0.219683770371103 0.231532971320286 0.201083835546088 0.214765522335795 0.214922322809428 0.220244519314319 0.19783811556894 0.209342499452612 0.227601261517895 0.229786689183859 0.235377618304136 0.239657190793984 0.224789674165312 0.226147816222406 0.251215591074746 0.250941700417741 0.24268999491404 0.264243530952996 0.269462839519777 0.245993731194229 0.272401143708865 0.259721625487888 0.251174498572771 0.26569273297036 0.272245324057725 0.275003715639521 0.251553101642993 0.230140943632516 0.263597984386512 0.255168573406054 0.273744546944348 0.259158983572319 0.259516928730086 0.243350684090035 0.261125125765765 0.257475634524503 0.224552620565968 0.226591631218507 0.212709655481262 0.207786762641339 0.191105822061824 0.198340638040097 0.199209798957232 0.199968501769244 0.201177705136643 0.217481870911205 0.194527085467639 0.216524587937034 0.196084748844539 0.197671936951575 0.1773438681111 0.157687128989642 0 0.111482950760488 0.169043706176298 0.160525284114489 0.148887993028736 0.15355704759968 0.15274065386387 0.308995301413132 0.370513258486272 0.326378446456471 0.303579514279492 0.337404311570704 0.339711065823402 0.317911080550528 0.336134308646598 0.331689326701092 0.359663210073527 0.322508652618204 0.290410219312477 0.318754135574773 0.317994266026454 0.326683969936632 0.310775064608625 0.2901628806067 0.300485980834802 0.30058755528334 0.415495297073623 0.413983560568078 0.416556920364064 0.425606236707725 0.390385169348772 0.396660772727853 0.417594894235786 0.42381820977942 0.422519516532693 0.421555748893389 0.399077636196641 0.399141834365938 0.393952102355786 0.438307532926806 0.41220948456359 0.391390238962087 0.417362810806978 0.444036524727349 0.38576486975017 0.377642199341979
"D=Meth_sp_003" 0.240818565036705 0.213819651570021 0.232711129384994 0.241928824476477 0.230880305031675 0.202299353718086 0.210165295935249 0.199064863071119 0.207762388810494 0.239176177190341 0.219679238474036 0.21848081023979 0.222814465289265 0.251691157476573 0.226822290244707 0.244379380050277 0.272724386022463 0.243251039362669 0.238967876939523 0.222360169140608 0.243837096425671 0.252598211949632 0.190082854008588 0.206165774273774 0.210305977526776 0.23947141959616 0.21322041663822 0.214224865903829 0.185583788925698 0.194635601772725 0.211127193051462 0.219374960180676 0.191165217075648 0.201703870911689 0.219812214694392 0.224814754417654 0.226395156403511 0.236431760293602 0.21123840397451 0.215195561275806 0.228446388425961 0.233319063910745 0.227777328187505 0.247430423956481 0.252288480670539 0.225293889827908 0.251176900879353 0.24188580962537 0.23261225593607 0.242849958216724 0.253444081667898 0.261698015171165 0.24663597567963 0.216142506805855 0.249666600723907 0.245181716527262 0.255547321796776 0.246677369042014 0.248737958293729 0.234593609389269 0.250508475450475 0.245221863793197 0.215874484681735 0.213306470737593 0.198956602899406 0.197002026797449 0.178912402458555 0.177732339255862 0.180251442258262 0.183763556093084 0.185854971232717 0.199093888253587 0.182694107389006 0.203685989068874 0.179473417960663 0.177505565923761 0.161691783003267 0.152730592953545 0.111482950760488 0 0.154178031732208 0.146528031250851 0.137801649395902 0.140713080620407 0.139432302480416 0.299379967443388 0.363479695913193 0.3172204013697 0.292235928148211 0.326088850923059 0.331007168256648 0.304839212251577 0.323409571735519 0.321520327451058 0.347865823910309 0.309629272372195 0.277589535782493 0.301706982847847 0.300687330937016 0.312340989615479 0.302861314915025 0.277109072955088 0.288086968066176 0.292640053770172 0.410407918614148 0.407068649129782 0.408896126234122 0.41608601833877 0.382785851968577 0.385863106105537 0.410772959128639 0.41119457452497 0.412297630251898 0.414522867925892 0.393311885649575 0.394969886293445 0.389445129428111 0.428043048421424 0.408541923555999 0.386770767416667 0.410628897882324 0.436160311956998 0.378579466560116 0.378099033269683
