"B=Meth_gnaphalii" "B=Meth_brachythecii" "B=Meth_thuringiense" "B=Meth_haplocladii" "B=Meth_organophilum" "B=Meth_suomiense" "B=Meth_salsuginis" "B=Meth_sp_038" "B=Meth_rhodinum" "B=Meth_zatmanii" "B=Meth_sp_035" "B=Meth_sp_036" "B=Meth_sp_037" "B=Meth_extorquens" "B=Meth_sp_040" "B=Meth_thiocyanatum" "B=Meth_podarium" "B=Meth_rhodesianum" "B=Meth_sp_041" "B=Meth_aminovorans" "B=Meth_sp_039" "A=Meth_jeotgali" "A=Meth_planium" "A=Meth_soli" "A=Meth_oxalidis" "A=Meth_durans" "A=Meth_segetis" "A=Meth_trifolii" "A=Meth_cerastii" "A=Meth_sp_018" "A=Meth_dankookense" "A=Meth_symbioticum" "A=Meth_radiodurans" "A=Meth_gregans" "A=Meth_hispanicum" "A=Meth_aerolatum" "A=Meth_sp_034" "A=Meth_persicinum" "A=Meth_komagatae" "A=Meth_sp_033" "A=Meth_mesophilicum" "A=Meth_sp_032" "A=Meth_brachiatum" "A=Meth_sp_024" "A=Meth_sp_026" "A=Meth_sp_030" "A=Meth_sp_029" "A=Meth_pseudosasicola" "A=Meth_sp_022" "A=Meth_sp_027" "A=Meth_sp_021" "A=Meth_sp_023" "A=Meth_sp_019" "A=Meth_phyllostachyos" "A=Meth_sp_020" "A=Meth_longum" "A=Meth_sp_025" "A=Meth_tardum" "A=Meth_sp_031" "A=Meth_fujisawaense" "A=Meth_radiotolerans" "A=Meth_sp_028" "D=Meth_iners" "D=Meth_sp_017" "D=Meth_marchantiae" "D=Meth_sp_013" "D=Meth_sp_016" "D=Meth_sp_012" "D=Meth_sp_014" "D=Meth_bullatum" "D=Meth_sp_015" "D=Meth_sp_001" "D=Meth_adhaesivum" "D=Meth_gossipiicola" "D=Meth_sp_007" "D=Meth_sp_011" "D=Meth_sp_004" "D=Meth_sp_002" "D=Meth_goesingense" "D=Meth_sp_003" "D=Meth_sp_009" "D=Meth_sp_005" "D=Meth_sp_006" "D=Meth_sp_008" "D=Meth_sp_010" "C=Meth_isbiliense" "C=Meth_nodulans" "C=Meth_sp_044" "C=Meth_oryzihabitans" "C=Meth_crusticola" "C=Meth_variabile" "C=Meth_nonmethylotrophicum" "C=Meth_aquaticum" "C=Meth_tarhaniae" "C=Meth_frigidaeris" "C=Meth_currus" "C=Meth_sp_043" "C=Meth_sp_042" "C=Meth_terricola" "C=Meth_sp_045" "C=Meth_platani" "C=Meth_terrae" "C=Meth_ajmalii" "C=Meth_indicum" "Microvirga=Micr_sp_001" "Microvirga=Micr_sp_005" "Microvirga=Micr_sp_003" "Microvirga=Micr_aerophila" "Microvirga=Micr_subterranea" "Microvirga=Micr_makkahensis" "Microvirga=Micr_guangxiensis" "Microvirga=Micr_sp_006" "Microvirga=Micr_vignae" "Microvirga=Micr_flocculans" "Microvirga=Micr_sp_008" "Microvirga=Micr_lupini" "Microvirga=Micr_sp_002" "Microvirga=Micr_tunisiensis" "Microvirga=Micr_sp_004" "Microvirga=Micr_sp_007" "Microvirga=Micr_lotononidis" "Microvirga=Micr_ossetica" "Enterovirga=Ente_rhinocerotis" "Enterovirga=Ente_sp_001"
"A=Meth_fujisawaense" 0.4765625 0.4765625 0.46875 0.4453125 0.445638020833333 0.440104166666667 0.434895833333333 0.4375 0.4375 0.453125 0.447916666666667 0.453125 0.453125 0.452256944444444 0.453125 0.455729166666667 0.450520833333333 0.455729166666667 0.455729166666667 0.455729166666667 0.453125 0.541666666666667 0.5703125 0.565104166666667 0.567708333333333 0.567708333333333 0.5703125 0.536458333333333 0.557291666666667 0.560763888888889 0.526041666666667 0.526041666666667 0.497395833333333 0.4921875 0.494791666666667 0.677408854166666 0.693033854166666 0.680013020833333 0.693033854166666 0.6982421875 0.874348958333333 0.874348958333333 0.921223958333333 0.895182291666666 0.882161458333333 0.87451171875 0.873046875 0.900390625 0.8408203125 0.874348958333333 0.882161458333333 0.841471354166666 0.8876953125 0.921223958333333 0.859049479166667 0.887369791666666 0.884765625 0.901041666666667 0.995442708333333 0.998860677083333 0.998232886904762 0.991536458333333 0.486979166666667 0.466145833333333 0.5234375 0.520833333333333 0.522135416666667 0.5234375 0.5234375 0.5234375 0.5234375 0.533854166666667 0.513020833333333 0.515625 0.5109375 0.510416666666667 0.515625 0.505208333333333 0.505208333333333 0.510416666666667 0.510416666666667 0.5078125 0.510416666666667 0.50625 0.509114583333333 0.424479166666667 0.442708333333333 0.440104166666667 0.401041666666667 0.440104166666667 0.427083333333333 0.427083333333333 0.411458333333333 0.4296875 0.4140625 0.421875 0.419270833333333 0.416666666666667 0.432291666666667 0.432291666666667 0.432291666666667 0.432291666666667 0.422444661458333 0.424153645833333 0.4609375 0.473958333333333 0.4765625 0.484375 0.479166666666667 0.46875 0.46875 0.484375 0.481770833333333 0.479166666666667 0.4765625 0.4765625 0.479166666666667 0.479166666666667 0.466145833333333 0.473958333333333 0.4765625 0.479166666666667 0.356770833333333 0.3984375
"A=Meth_radiotolerans" 0.476190476190476 0.476190476190476 0.468377976190476 0.444940476190476 0.4453125 0.440104166666667 0.434895833333333 0.4375 0.4375 0.452752976190476 0.447544642857143 0.452752976190476 0.452752976190476 0.451884920634921 0.452752976190476 0.455357142857143 0.450148809523809 0.455357142857143 0.455357142857143 0.455357142857143 0.452752976190476 0.541294642857143 0.569940476190476 0.564732142857143 0.567336309523809 0.567336309523809 0.569940476190476 0.536086309523809 0.556919642857143 0.560391865079365 0.525669642857143 0.525669642857143 0.497023809523809 0.491815476190476 0.494419642857143 0.676711309523809 0.692336309523809 0.679315476190476 0.692336309523809 0.697544642857143 0.874255952380952 0.874255952380952 0.921130952380952 0.895089285714285 0.882068452380952 0.874255952380952 0.872953869047619 0.900297619047619 0.840401785714285 0.874255952380952 0.882068452380952 0.840401785714285 0.887648809523809 0.921130952380952 0.858630952380952 0.887276785714285 0.884672619047619 0.900297619047619 0.994977678571429 0.998232886904762 0.998086734693878 0.9912109375 0.486979166666667 0.465773809523809 0.523065476190476 0.520461309523809 0.521763392857143 0.523065476190476 0.523065476190476 0.523065476190476 0.523065476190476 0.533482142857143 0.512648809523809 0.515252976190476 0.510565476190476 0.510044642857143 0.515252976190476 0.504836309523809 0.504836309523809 0.510044642857143 0.510044642857143 0.507440476190476 0.510044642857143 0.505877976190476 0.50874255952381 0.424107142857143 0.442336309523809 0.439732142857143 0.401041666666667 0.439732142857143 0.426711309523809 0.426711309523809 0.411086309523809 0.429315476190476 0.413690476190476 0.421502976190476 0.418898809523809 0.416294642857143 0.431919642857143 0.431919642857143 0.431919642857143 0.431919642857143 0.422154017857143 0.424107142857143 0.460565476190476 0.473586309523809 0.476190476190476 0.484002976190476 0.478794642857143 0.468377976190476 0.468377976190476 0.484002976190476 0.481398809523809 0.478794642857143 0.476190476190476 0.476190476190476 0.478794642857143 0.478794642857143 0.465773809523809 0.473586309523809 0.476190476190476 0.478794642857143 0.356398809523809 0.398065476190476
"A=Meth_sp_028" 0.475911458333333 0.475911458333333 0.468098958333333 0.444661458333333 0.4453125 0.439778645833334 0.4345703125 0.437174479166667 0.4375 0.452799479166667 0.447591145833334 0.452799479166667 0.452799479166667 0.451931423611111 0.452799479166667 0.455403645833334 0.4501953125 0.455403645833334 0.455403645833334 0.455403645833334 0.452799479166667 0.541015625 0.569661458333333 0.564453125 0.567057291666667 0.567057291666667 0.569986979166667 0.5361328125 0.555989583333333 0.559714988425926 0.525390625 0.525390625 0.4970703125 0.491536458333333 0.494140625 0.676432291666666 0.691731770833333 0.6787109375 0.690755208333333 0.695963541666667 0.870442708333333 0.870442708333333 0.916422526041667 0.890950520833333 0.8779296875 0.8701171875 0.868977864583333 0.895833333333333 0.837239583333333 0.869791666666667 0.87890625 0.8388671875 0.883463541666667 0.9169921875 0.8564453125 0.883463541666667 0.880859375 0.896158854166667 0.98828125 0.991536458333333 0.9912109375 0.987223307291667 0.486002604166667 0.465494791666666 0.522786458333333 0.520182291666667 0.521484375 0.522786458333333 0.522786458333333 0.522786458333333 0.522786458333333 0.533203125 0.512369791666667 0.514973958333333 0.510286458333334 0.509765625 0.514973958333333 0.5048828125 0.5048828125 0.509765625 0.509765625 0.507161458333333 0.509765625 0.505729166666667 0.508463541666667 0.424153645833334 0.4423828125 0.439778645833334 0.400716145833334 0.439778645833334 0.427083333333333 0.427083333333333 0.411458333333333 0.4296875 0.4140625 0.421875 0.419270833333333 0.416666666666667 0.432291666666667 0.432291666666667 0.432291666666667 0.432291666666667 0.422607421875 0.424479166666667 0.4599609375 0.472981770833333 0.4755859375 0.4833984375 0.478190104166667 0.4677734375 0.4677734375 0.4833984375 0.480794270833333 0.478515625 0.4755859375 0.4755859375 0.478190104166667 0.478190104166667 0.465169270833333 0.472981770833333 0.4755859375 0.478190104166667 0.356770833333333 0.397786458333333
"D=Meth_iners" 0.515625 0.513020833333333 0.506510416666667 0.4921875 0.4765625 0.477864583333333 0.463541666666667 0.458333333333333 0.466145833333333 0.4921875 0.4921875 0.4921875 0.4921875 0.491030092592593 0.4921875 0.494791666666667 0.484375 0.493923611111111 0.494791666666667 0.4921875 0.494791666666667 0.5703125 0.6171875 0.614583333333333 0.611979166666667 0.614583333333333 0.614583333333333 0.536458333333333 0.534505208333333 0.539351851851852 0.526041666666667 0.520833333333333 0.4921875 0.4921875 0.490885416666667 0.442708333333333 0.434895833333333 0.432291666666667 0.442708333333333 0.440104166666667 0.481770833333333 0.485677083333333 0.490885416666667 0.489583333333333 0.484375 0.477864583333333 0.47265625 0.484375 0.463541666666667 0.484375 0.479166666666667 0.473958333333333 0.484375 0.484375 0.4765625 0.48046875 0.484375 0.481770833333333 0.485677083333333 0.486979166666667 0.486979166666667 0.486002604166667 1 0.545138888888889 0.653645833333333 0.651041666666667 0.654947916666667 0.653645833333333 0.651041666666667 0.654166666666667 0.651041666666667 0.622395833333333 0.596354166666667 0.591145833333333 0.60625 0.59765625 0.6015625 0.588541666666667 0.596354166666667 0.598958333333333 0.602864583333333 0.6015625 0.59375 0.5921875 0.59375 0.440104166666667 0.447916666666667 0.4453125 0.434895833333333 0.4609375 0.4453125 0.442708333333333 0.424479166666667 0.442708333333333 0.4296875 0.432291666666667 0.432291666666667 0.424479166666667 0.450520833333333 0.4453125 0.440104166666667 0.447916666666667 0.442057291666667 0.440104166666667 0.471354166666667 0.489583333333333 0.494791666666667 0.497395833333333 0.489583333333333 0.486979166666667 0.486979166666667 0.497395833333333 0.494791666666667 0.490885416666667 0.4921875 0.4921875 0.4921875 0.494791666666667 0.473958333333333 0.481770833333333 0.479166666666667 0.494791666666667 0.369791666666667 0.416666666666667
"D=Meth_sp_017" 0.505208333333333 0.502604166666667 0.5 0.4765625 0.463541666666667 0.464409722222222 0.456597222222222 0.453993055555556 0.448784722222222 0.485243055555556 0.482638888888889 0.482638888888889 0.487847222222222 0.486979166666667 0.487847222222222 0.487847222222222 0.480034722222222 0.486979166666667 0.487847222222222 0.487847222222222 0.487847222222222 0.532986111111111 0.587673611111111 0.582465277777778 0.590277777777778 0.590277777777778 0.587673611111111 0.513888888888889 0.513020833333333 0.516203703703704 0.511284722222222 0.511284722222222 0.480902777777778 0.486111111111111 0.486979166666667 0.453125 0.4453125 0.4375 0.4453125 0.4453125 0.453125 0.459635416666667 0.462239583333333 0.455729166666667 0.458333333333333 0.4609375 0.454861111111111 0.461805555555556 0.455729166666667 0.458333333333333 0.458333333333333 0.4609375 0.463541666666667 0.466145833333333 0.450520833333333 0.458333333333333 0.466145833333333 0.458333333333333 0.46484375 0.466145833333333 0.465773809523809 0.465494791666666 0.545138888888889 0.976851851851852 0.605902777777778 0.600694444444445 0.604600694444444 0.603298611111111 0.598090277777778 0.597569444444444 0.603298611111111 0.6015625 0.567708333333333 0.565104166666667 0.577777777777778 0.568142361111111 0.575520833333333 0.582465277777778 0.581597222222222 0.584201388888889 0.599826388888889 0.602430555555556 0.598090277777778 0.595833333333333 0.595486111111111 0.453125 0.458333333333333 0.455729166666667 0.439236111111111 0.465277777777778 0.452256944444444 0.444444444444444 0.431423611111111 0.453125 0.450520833333333 0.452256944444444 0.460069444444444 0.450520833333333 0.457465277777778 0.457465277777778 0.449652777777778 0.462673611111111 0.453125 0.453125 0.469618055555556 0.487847222222222 0.486979166666667 0.491319444444444 0.493055555555556 0.477430555555556 0.482638888888889 0.491319444444444 0.491319444444444 0.480902777777778 0.483506944444444 0.480902777777778 0.483506944444444 0.486111111111111 0.467881944444444 0.473090277777778 0.475694444444444 0.486111111111111 0.387152777777778 0.425347222222222
"D=Meth_marchantiae" 0.557291666666667 0.552083333333333 0.55859375 0.528645833333333 0.513020833333333 0.510416666666667 0.489583333333333 0.489583333333333 0.497395833333333 0.5234375 0.520833333333333 0.520833333333333 0.5234375 0.522280092592593 0.5234375 0.526041666666667 0.518229166666667 0.526041666666667 0.526041666666667 0.526041666666667 0.5234375 0.640625 0.7109375 0.703125 0.697916666666667 0.700520833333333 0.692708333333333 0.591145833333333 0.577473958333333 0.580729166666667 0.5625 0.557291666666667 0.528645833333333 0.5234375 0.5234375 0.481770833333333 0.4765625 0.471354166666667 0.479166666666667 0.4765625 0.510416666666667 0.51953125 0.520833333333333 0.515625 0.518229166666667 0.514322916666667 0.502604166666667 0.515625 0.5 0.513020833333333 0.510416666666667 0.515625 0.518229166666667 0.520833333333333 0.5078125 0.518229166666667 0.520833333333333 0.515625 0.522135416666667 0.5234375 0.523065476190476 0.522786458333333 0.653645833333333 0.605902777777778 1 0.942708333333333 0.944010416666667 0.947916666666667 0.932291666666667 0.935416666666667 0.9453125 0.729166666666667 0.6875 0.684895833333333 0.711979166666667 0.70703125 0.713541666666667 0.690104166666667 0.690104166666667 0.684895833333333 0.717447916666667 0.697916666666667 0.703125 0.6953125 0.69921875 0.479166666666667 0.489583333333333 0.494791666666667 0.463541666666667 0.518229166666667 0.489583333333333 0.479166666666667 0.466145833333333 0.486979166666667 0.46875 0.4765625 0.471354166666667 0.463541666666667 0.497395833333333 0.489583333333333 0.489583333333333 0.4921875 0.477213541666667 0.4765625 0.528645833333333 0.552083333333333 0.5546875 0.559895833333333 0.552083333333333 0.544270833333333 0.546875 0.559895833333333 0.557291666666667 0.546875 0.552083333333333 0.546875 0.552083333333333 0.5546875 0.528645833333333 0.5390625 0.536458333333333 0.5546875 0.401041666666667 0.455729166666667
"D=Meth_sp_013" 0.5546875 0.549479166666667 0.557291666666667 0.528645833333333 0.515625 0.502604166666667 0.4921875 0.489583333333333 0.494791666666667 0.518229166666667 0.515625 0.515625 0.518229166666667 0.517071759259259 0.518229166666667 0.520833333333333 0.513020833333333 0.520833333333333 0.520833333333333 0.520833333333333 0.518229166666667 0.638020833333333 0.716145833333333 0.7109375 0.705729166666667 0.708333333333333 0.697916666666667 0.596354166666667 0.577473958333333 0.58130787037037 0.5625 0.557291666666667 0.526041666666667 0.520833333333333 0.520833333333333 0.481770833333333 0.4765625 0.471354166666667 0.479166666666667 0.4765625 0.510416666666667 0.518229166666667 0.520833333333333 0.515625 0.518229166666667 0.514322916666667 0.501302083333333 0.515625 0.5 0.513020833333333 0.510416666666667 0.515625 0.518229166666667 0.518229166666667 0.5078125 0.516927083333333 0.520833333333333 0.513020833333333 0.51953125 0.520833333333333 0.520461309523809 0.520182291666667 0.651041666666667 0.600694444444445 0.942708333333333 1 0.95703125 0.9609375 0.950520833333333 0.947916666666667 0.955729166666667 0.736979166666667 0.692708333333333 0.690104166666667 0.711979166666667 0.709635416666667 0.71875 0.700520833333333 0.6953125 0.6875 0.717447916666667 0.703125 0.708333333333333 0.7 0.704427083333333 0.4765625 0.489583333333333 0.494791666666667 0.466145833333333 0.520833333333333 0.489583333333333 0.479166666666667 0.466145833333333 0.486979166666667 0.46875 0.4765625 0.471354166666667 0.463541666666667 0.497395833333333 0.489583333333333 0.489583333333333 0.4921875 0.477213541666667 0.4765625 0.526041666666667 0.549479166666667 0.552083333333333 0.557291666666667 0.549479166666667 0.541666666666667 0.544270833333333 0.557291666666667 0.5546875 0.544270833333333 0.549479166666667 0.544270833333333 0.549479166666667 0.552083333333333 0.526041666666667 0.536458333333333 0.533854166666667 0.552083333333333 0.401041666666667 0.455729166666667
"D=Meth_sp_016" 0.555989583333333 0.55078125 0.555989583333333 0.529947916666667 0.515625 0.501302083333333 0.485677083333333 0.485677083333333 0.49609375 0.51953125 0.516927083333333 0.516927083333333 0.51953125 0.518373842592593 0.51953125 0.522135416666667 0.514322916666667 0.522135416666667 0.522135416666667 0.522135416666667 0.51953125 0.638020833333333 0.712239583333333 0.704427083333333 0.69921875 0.701822916666667 0.694010416666667 0.59765625 0.581380208333333 0.584635416666667 0.565104166666667 0.559895833333333 0.528645833333333 0.524739583333333 0.5234375 0.483072916666667 0.477864583333333 0.47265625 0.48046875 0.477864583333333 0.51171875 0.51953125 0.522135416666667 0.516927083333333 0.51953125 0.515625 0.502604166666667 0.516927083333333 0.501302083333333 0.514322916666667 0.51171875 0.516927083333333 0.51953125 0.51953125 0.509114583333333 0.518229166666667 0.522135416666667 0.514322916666667 0.520833333333333 0.522135416666667 0.521763392857143 0.521484375 0.654947916666667 0.604600694444444 0.944010416666667 0.95703125 0.98828125 0.96875 0.95703125 0.95546875 0.966145833333333 0.743489583333333 0.692708333333333 0.690104166666667 0.711458333333333 0.70703125 0.716145833333333 0.704427083333333 0.69921875 0.69140625 0.725260416666667 0.708333333333333 0.713541666666667 0.705208333333333 0.709635416666667 0.475260416666667 0.48828125 0.493489583333333 0.46484375 0.5234375 0.4921875 0.48046875 0.46875 0.486979166666667 0.46875 0.4765625 0.471354166666667 0.463541666666667 0.5 0.4921875 0.489583333333333 0.4921875 0.479817708333333 0.479166666666667 0.52734375 0.55078125 0.553385416666667 0.55859375 0.55078125 0.54296875 0.545572916666667 0.55859375 0.555989583333333 0.545572916666667 0.55078125 0.545572916666667 0.55078125 0.553385416666667 0.528645833333333 0.537760416666667 0.536458333333333 0.553385416666667 0.401041666666667 0.455729166666667
"D=Meth_sp_012" 0.5546875 0.549479166666667 0.55859375 0.53125 0.515625 0.502604166666667 0.486979166666667 0.486979166666667 0.497395833333333 0.520833333333333 0.518229166666667 0.518229166666667 0.520833333333333 0.519675925925926 0.520833333333333 0.5234375 0.515625 0.5234375 0.5234375 0.5234375 0.520833333333333 0.638020833333333 0.708333333333333 0.700520833333333 0.700520833333333 0.703125 0.692708333333333 0.598958333333333 0.580078125 0.583333333333333 0.565104166666667 0.559895833333333 0.528645833333333 0.5234375 0.5234375 0.484375 0.479166666666667 0.473958333333333 0.481770833333333 0.479166666666667 0.513020833333333 0.520833333333333 0.5234375 0.518229166666667 0.520833333333333 0.516927083333333 0.50390625 0.518229166666667 0.502604166666667 0.515625 0.513020833333333 0.518229166666667 0.520833333333333 0.520833333333333 0.510416666666667 0.51953125 0.5234375 0.515625 0.522135416666667 0.5234375 0.523065476190476 0.522786458333333 0.653645833333333 0.603298611111111 0.947916666666667 0.9609375 0.96875 1 0.971354166666667 0.982291666666666 0.9921875 0.7421875 0.690104166666667 0.6875 0.711979166666667 0.704427083333333 0.713541666666667 0.700520833333333 0.703125 0.6953125 0.720052083333333 0.703125 0.708333333333333 0.7 0.704427083333333 0.4765625 0.489583333333333 0.497395833333333 0.466145833333333 0.5234375 0.4921875 0.479166666666667 0.46875 0.486979166666667 0.46875 0.4765625 0.471354166666667 0.463541666666667 0.5 0.4921875 0.489583333333333 0.4921875 0.479817708333333 0.479166666666667 0.528645833333333 0.552083333333333 0.5546875 0.559895833333333 0.552083333333333 0.546875 0.549479166666667 0.559895833333333 0.557291666666667 0.546875 0.552083333333333 0.549479166666667 0.5546875 0.5546875 0.528645833333333 0.5390625 0.536458333333333 0.5546875 0.3984375 0.455729166666667
"D=Meth_sp_014" 0.5546875 0.549479166666667 0.55859375 0.53125 0.515625 0.502604166666667 0.486979166666667 0.486979166666667 0.497395833333333 0.520833333333333 0.518229166666667 0.518229166666667 0.520833333333333 0.519675925925926 0.520833333333333 0.5234375 0.515625 0.5234375 0.5234375 0.5234375 0.520833333333333 0.638020833333333 0.7109375 0.703125 0.700520833333333 0.703125 0.692708333333333 0.598958333333333 0.577473958333333 0.58130787037037 0.565104166666667 0.559895833333333 0.528645833333333 0.5234375 0.5234375 0.484375 0.479166666666667 0.473958333333333 0.481770833333333 0.479166666666667 0.513020833333333 0.520833333333333 0.5234375 0.518229166666667 0.520833333333333 0.516927083333333 0.50390625 0.518229166666667 0.502604166666667 0.515625 0.513020833333333 0.518229166666667 0.520833333333333 0.520833333333333 0.510416666666667 0.51953125 0.5234375 0.515625 0.522135416666667 0.5234375 0.523065476190476 0.522786458333333 0.651041666666667 0.598090277777778 0.932291666666667 0.950520833333333 0.95703125 0.971354166666667 1 0.9734375 0.966145833333333 0.736979166666667 0.6875 0.684895833333333 0.704166666666667 0.701822916666667 0.7109375 0.697916666666667 0.6953125 0.6875 0.720052083333333 0.703125 0.708333333333333 0.700520833333333 0.704427083333333 0.4765625 0.486979166666667 0.4921875 0.466145833333333 0.520833333333333 0.4921875 0.481770833333333 0.46875 0.486979166666667 0.46875 0.4765625 0.471354166666667 0.463541666666667 0.5 0.4921875 0.489583333333333 0.4921875 0.479817708333333 0.479166666666667 0.528645833333333 0.552083333333333 0.5546875 0.559895833333333 0.552083333333333 0.546875 0.549479166666667 0.559895833333333 0.557291666666667 0.546875 0.552083333333333 0.549479166666667 0.5546875 0.5546875 0.528645833333333 0.5390625 0.536458333333333 0.5546875 0.3984375 0.455729166666667
"D=Meth_bullatum" 0.5546875 0.549479166666667 0.559635416666667 0.53125 0.515104166666667 0.5015625 0.4859375 0.486458333333334 0.496354166666667 0.5203125 0.517708333333334 0.517708333333334 0.5203125 0.519155092592593 0.5203125 0.522916666666667 0.515104166666667 0.522916666666667 0.522916666666667 0.522916666666667 0.5203125 0.636979166666667 0.707291666666667 0.699479166666667 0.7 0.702604166666667 0.6921875 0.5984375 0.578515625 0.582002314814815 0.5640625 0.558854166666667 0.528125 0.522916666666667 0.522916666666667 0.484375 0.479166666666667 0.473958333333333 0.481770833333333 0.479166666666667 0.513020833333333 0.520833333333333 0.5234375 0.518229166666667 0.520833333333333 0.516927083333333 0.50390625 0.518229166666667 0.502604166666667 0.515625 0.513020833333333 0.518229166666667 0.520833333333333 0.520833333333333 0.510416666666667 0.51953125 0.5234375 0.515625 0.522135416666667 0.5234375 0.523065476190476 0.522786458333333 0.654166666666667 0.597569444444444 0.935416666666667 0.947916666666667 0.95546875 0.982291666666666 0.9734375 0.989791666666667 0.975 0.735416666666667 0.6859375 0.683333333333333 0.705208333333333 0.69765625 0.706770833333333 0.69375 0.697916666666667 0.690625 0.71328125 0.695833333333333 0.701041666666667 0.693333333333333 0.697135416666667 0.4765625 0.486979166666667 0.494270833333334 0.466145833333333 0.521354166666666 0.4921875 0.479166666666667 0.46875 0.486979166666667 0.46875 0.4765625 0.471354166666667 0.463541666666667 0.5 0.4921875 0.489583333333333 0.4921875 0.479817708333333 0.479166666666667 0.528645833333333 0.552083333333333 0.5546875 0.559895833333333 0.552083333333333 0.546354166666667 0.548958333333334 0.559895833333333 0.557291666666667 0.546875 0.552083333333333 0.548958333333334 0.554166666666667 0.5546875 0.528645833333333 0.5390625 0.536458333333333 0.5546875 0.3984375 0.455729166666667
"D=Meth_sp_015" 0.5546875 0.549479166666667 0.557291666666667 0.53125 0.513020833333333 0.5 0.484375 0.486979166666667 0.494791666666667 0.518229166666667 0.515625 0.515625 0.518229166666667 0.517071759259259 0.518229166666667 0.520833333333333 0.513020833333333 0.520833333333333 0.520833333333333 0.520833333333333 0.518229166666667 0.635416666666667 0.705729166666667 0.697916666666667 0.697916666666667 0.700520833333333 0.690104166666667 0.596354166666667 0.580078125 0.583333333333333 0.5625 0.557291666666667 0.53125 0.526041666666667 0.526041666666667 0.484375 0.479166666666667 0.473958333333333 0.481770833333333 0.479166666666667 0.513020833333333 0.520833333333333 0.5234375 0.518229166666667 0.520833333333333 0.516927083333333 0.50390625 0.518229166666667 0.502604166666667 0.515625 0.513020833333333 0.518229166666667 0.520833333333333 0.520833333333333 0.510416666666667 0.51953125 0.5234375 0.515625 0.522135416666667 0.5234375 0.523065476190476 0.522786458333333 0.651041666666667 0.603298611111111 0.9453125 0.955729166666667 0.966145833333333 0.9921875 0.966145833333333 0.975 1 0.739583333333333 0.6875 0.684895833333333 0.709375 0.701822916666667 0.7109375 0.700520833333333 0.700520833333333 0.692708333333333 0.720052083333333 0.703125 0.708333333333333 0.7 0.704427083333333 0.473958333333333 0.486979166666667 0.4921875 0.463541666666667 0.520833333333333 0.489583333333333 0.4765625 0.466145833333333 0.486979166666667 0.466145833333333 0.473958333333333 0.46875 0.4609375 0.497395833333333 0.489583333333333 0.486979166666667 0.489583333333333 0.477213541666667 0.4765625 0.526041666666667 0.549479166666667 0.552083333333333 0.557291666666667 0.549479166666667 0.544270833333333 0.546875 0.557291666666667 0.5546875 0.544270833333333 0.549479166666667 0.546875 0.552083333333333 0.552083333333333 0.526041666666667 0.536458333333333 0.533854166666667 0.552083333333333 0.3984375 0.453125
"D=Meth_sp_001" 0.5703125 0.565104166666667 0.563802083333333 0.53125 0.520833333333333 0.510416666666667 0.4921875 0.497395833333333 0.502604166666667 0.5390625 0.5390625 0.536458333333333 0.5390625 0.537905092592593 0.5390625 0.544270833333333 0.536458333333333 0.543402777777778 0.544270833333333 0.544270833333333 0.544270833333333 0.635416666666667 0.708333333333333 0.700520833333333 0.700520833333333 0.705729166666667 0.703125 0.609375 0.578776041666667 0.583622685185185 0.572916666666667 0.567708333333333 0.526041666666667 0.526041666666667 0.52734375 0.494791666666667 0.4921875 0.486979166666667 0.494791666666667 0.4921875 0.520833333333333 0.528645833333333 0.533203125 0.526041666666667 0.528645833333333 0.522135416666667 0.515625 0.528645833333333 0.5078125 0.526041666666667 0.5234375 0.5234375 0.53125 0.53125 0.518229166666667 0.52734375 0.533854166666667 0.526041666666667 0.532552083333333 0.533854166666667 0.533482142857143 0.533203125 0.622395833333333 0.6015625 0.729166666666667 0.736979166666667 0.743489583333333 0.7421875 0.736979166666667 0.735416666666667 0.739583333333333 1 0.729166666666667 0.721354166666667 0.734895833333333 0.735677083333333 0.739583333333333 0.760416666666667 0.752604166666667 0.752604166666667 0.78515625 0.760416666666667 0.765625 0.7578125 0.76171875 0.481770833333333 0.497395833333333 0.502604166666667 0.463541666666667 0.520833333333333 0.497395833333333 0.489583333333333 0.46875 0.4921875 0.473958333333333 0.479166666666667 0.479166666666667 0.4765625 0.505208333333333 0.5 0.4921875 0.502604166666667 0.494791666666667 0.487630208333333 0.518229166666667 0.544270833333333 0.541666666666667 0.544270833333333 0.546875 0.53125 0.528645833333333 0.544270833333333 0.544270833333333 0.536458333333333 0.541666666666667 0.536458333333333 0.5390625 0.541666666666667 0.520833333333333 0.528645833333333 0.528645833333333 0.541666666666667 0.3984375 0.447916666666667
